,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profit,ROI,Year,nameYear
662,hostage,75000000,34636443,77636443,2636443,1.0351525733333333,2005,hostage2005
685,jarhead,72000000,62647540,96947540,24947540,1.3464936111111112,2005,jarhead2005
961,just like heaven,58000000,48318130,100687083,42687083,1.7359841896551724,2005,just like heaven2005
865,cheaper by the dozen 2,60000000,82571173,135015330,75015330,2.2502555,2005,cheaper by the dozen 22005
1956,north country,30000000,18324242,23676771,-6323229,0.7892257,2005,north country2005
3119,los tres entierros de melquiades estrada,15000000,5027684,13454474,-1545526,0.8969649333333334,2005,los tres entierros de melquiades estrada2005
5739,funny ha ha,30000,77070,82698,52698,2.7566,2005,funny ha ha2005
2503,are we there yet,20000000,82674398,98114471,78114471,4.90572355,2005,are we there yet2005
4620,debs,3500000,96793,96793,-3403207,0.027655142857142857,2005,debs2005
2773,the family stone,18000000,60062868,92357499,74357499,5.130972166666667,2005,the family stone2005
5139,neal n nikki,1300000,100358,329621,-970379,0.2535546153846154,2005,neal n nikki2005
4028,bride  prejudice,7000000,6601079,25269040,18269040,3.6098628571428573,2005,bride  prejudice2005
5071,the squid and the whale,1500000,7372734,11191423,9691423,7.460948666666667,2005,the squid and the whale2005
2770,the exorcism of emily rose,18000000,75072454,144529078,126529078,8.029393222222222,2005,the exorcism of emily rose2005
3430,2046,12000000,1442338,19287485,7287485,1.6072904166666666,2005,20462005
3122,kiss kiss bang bang,15000000,4235837,16829464,1829464,1.1219642666666667,2005,kiss kiss bang bang2005
5704,peace propaganda and the promised land,70000,4930,4930,-65070,0.07042857142857142,2005,peace propaganda and the promised land2005
2757,the amityville horror,18500000,65233369,109175673,90675673,5.90138772972973,2005,the amityville horror2005
2531,boogeyman,20000000,46752382,67192859,47192859,3.35964295,2005,boogeyman2005
5628,side effects,200000,44701,44701,-155299,0.223505,2005,side effects2005
2755,george a romeros land of the dead,18975000,20700082,47751015,28776015,2.5165225296442686,2005,george a romeros land of the dead2005
3610,roll bounce,10000000,17380866,17433072,7433072,1.7433072,2005,roll bounce2005
4828,saving face,2500000,1187266,1269705,-1230295,0.507882,2005,saving face2005
3432,duma,12000000,870067,994790,-11005210,0.08289916666666666,2005,duma2005
4097,layer cake,6500000,2339957,11745931,5245931,1.8070663076923077,2005,layer cake2005
2585,2 for the money,20000000,22991379,30491379,10491379,1.52456895,2005,2 for the money2005
4215,diary of a mad black woman,5500000,50406346,50458356,44958356,9.174246545454546,2005,diary of a mad black woman2005
5085,the ballad of jack and rose,1500000,712294,1126258,-373742,0.7508386666666667,2005,the ballad of jack and rose2005
4941,inside deep throat,2000000,691880,691880,-1308120,0.34594,2005,inside deep throat2005
5631,solitude,200000,6260,6260,-193740,0.0313,2005,solitude2005
5242,junebug,1000000,2678010,3553253,2553253,3.553253,2005,junebug2005
3548,white noise,10000000,56094360,92094360,82094360,9.209436,2005,white noise2005
5121,the holy girl,1400000,304124,1261792,-138208,0.90128,2005,the holy girl2005
984,hitch,55000000,177784257,366784257,311784257,6.668804672727273,2005,hitch2005
4875,chicken tikka masala,2160000,0,37865,-2122135,0.017530092592592594,2005,chicken tikka masala2005
4634,la marche de lempereur,3400000,77437223,133276359,129876359,39.19892911764706,2005,la marche de lempereur2005
4785,hustle  flow,2800000,22202809,23591783,20791783,8.425636785714286,2005,hustle  flow2005
4731,oldboy,3000000,707391,6239723,3239723,2.0799076666666667,2005,oldboy2005
3045,the wedding date,15000000,31726995,47175038,32175038,3.1450025333333333,2005,the wedding date2005
4522,mirrormask,4000000,864959,973613,-3026387,0.24340325,2005,mirrormask2005
5555,fighting tommy riley,300000,10514,10514,-289486,0.035046666666666663,2005,fighting tommy riley2005
3623,broken flowers,10000000,13744960,40744960,30744960,4.074496,2005,broken flowers2005
5547,first morning,300000,87264,87264,-212736,0.29088,2005,first morning2005
5102,forty shades of blue,1500000,75828,172569,-1327431,0.115046,2005,forty shades of blue2005
5722,the call of cthulhu,50000,0,0,-50000,0.0,2005,the call of cthulhu2005
3625,the matador,10000000,12589255,17300838,7300838,1.7300838,2005,the matador2005
4782,high tension,2850000,3681066,6435262,3585262,2.2579866666666666,2005,high tension2005
4011,the devils rejects,7000000,17044981,20940428,13940428,2.991489714285714,2005,the devils rejects2005
5529,murderball,350000,1531154,1772979,1422979,5.065654285714285,2005,murderball2005
5521,show me,400000,0,0,-400000,0.0,2005,show me2005
5518,the dark hours,400000,423,423,-399577,0.0010575,2005,the dark hours2005
5779,return to the land of wonders,5000,1338,1338,-3662,0.2676,2005,return to the land of wonders2005
4378,fascination,5000000,16670,83356,-4916644,0.0166712,2005,fascination2005
5580,november,250000,191862,191862,-58138,0.767448,2005,november2005
5585,on the outs,250000,49772,237816,-12184,0.951264,2005,on the outs2005
3613,the perfect man,10000000,16535005,19535005,9535005,1.9535005,2005,the perfect man2005
4754,my big fat independent movie,3000000,4655,4655,-2995345,0.0015516666666666667,2005,my big fat independent movie2005
4077,the chumscrubber,6800000,49526,49526,-6750474,0.007283235294117647,2005,the chumscrubber2005
2634,the weather man,20000000,12482775,15466961,-4533039,0.77334805,2005,the weather man2005
5108,walmart the high cost of low price,1500000,0,58692,-1441308,0.039128,2005,walmart the high cost of low price2005
5046,yes,1700000,396035,661221,-1038779,0.3889535294117647,2005,yes2005
5463,the californians,500000,4134,4134,-495866,0.008268,2005,the californians2005
4520,thumbsucker,4000000,1328679,1919197,-2080803,0.47979925,2005,thumbsucker2005
4251,saw ii,5000000,87025093,152925093,147925093,30.5850186,2005,saw ii2005
5190,waiting,1125000,16124543,18673274,17548274,16.59846577777778,2005,waiting2005
4418,dear frankie,4600000,1340891,3099369,-1500631,0.6737758695652174,2005,dear frankie2005
5057,dil jo bhi kahey,1600000,129319,129319,-1470681,0.080824375,2005,dil jo bhi kahey2005
4244,saint ralph,5200000,795126,1695126,-3504874,0.3259857692307692,2005,saint ralph2005
3388,the upside of anger,12000000,18761993,28915761,16915761,2.40964675,2005,the upside of anger2005
5060,i love your work,1600000,3264,3264,-1596736,0.00204,2005,i love your work2005
5193,wolf creek,1100000,16186348,29005064,27905064,26.36824,2005,wolf creek2005
4918,me and you and everyone we know,2000000,3885134,9615464,7615464,4.807732,2005,me and you and everyone we know2005
2608,kung fu hustle,20000000,17104669,102034104,82034104,5.1017052,2005,kung fu hustle2005
5194,ongbak,1100000,4563167,24062965,22962965,21.875422727272728,2005,ongbak2005
4226,de battre mon coeur sest arrãªtã,5500000,1023424,8589831,3089831,1.5617874545454546,2005,de battre mon coeur sest arrãªtã2005
2698,the game of their lives,20000000,375474,375474,-19624526,0.0187737,2005,the game of their lives2005
3062,match point,15000000,23089926,87973835,72973835,5.864922333333333,2005,match point2005
5432,mad hot ballroom,500000,8117961,9387581,8887581,18.775162,2005,mad hot ballroom2005
2697,steamboy,20000000,468867,10468867,-9531133,0.52344335,2005,steamboy2005
2602,poohs heffalump movie,20000000,18098433,55686944,35686944,2.7843472,2005,poohs heffalump movie2005
5380,undead,750000,41196,229250,-520750,0.30566666666666664,2005,undead2005
5781,my date with drew,1100,181041,181041,179941,164.58272727272728,2005,my date with drew2005
4189,1114,6000000,0,0,-6000000,0.0,2005,11142005
978,the pacifier,56000000,113006880,198006880,142006880,3.535837142857143,2005,the pacifier2005
3997,good night and good luck,7000000,31501218,56586901,49586901,8.083843,2005,good night and good luck2005
5474,insomnia manica,500000,0,0,-500000,0.0,2005,insomnia manica2005
4099,the work and the glory american zion,6500000,2025032,2025032,-4474968,0.3115433846153846,2005,the work and the glory american zion2005
5026,travellers and magicians,1800000,506793,1322161,-477839,0.7345338888888889,2005,travellers and magicians2005
4946,house of d,2000000,388532,466106,-1533894,0.233053,2005,house of d2005
4953,its all gone pete tong,2000000,120620,2226603,226603,1.1133015,2005,its all gone pete tong2005
2640,mrs henderson presents,20000000,11036366,27836366,7836366,1.3918183,2005,mrs henderson presents2005
3961,shopgirl,7500000,10284523,11758418,4258418,1.5677890666666667,2005,shopgirl2005
3936,welcome to dongmakgol,8000000,0,48000000,40000000,6.0,2005,welcome to dongmakgol2005
5389,rize,700000,3278611,4857731,4157731,6.939615714285714,2005,rize2005
3806,undiscovered,9000000,1069318,1069318,-7930682,0.1188131111111111,2005,undiscovered2005
3934,dear wendy,8000000,23106,446438,-7553562,0.05580475,2005,dear wendy2005
5505,gory gory hallelujah,425000,12604,12604,-412396,0.029656470588235295,2005,gory gory hallelujah2005
5295,the helixâloaded,1000000,3700,3700,-996300,0.0037,2005,the helixâloaded2005
5045,my summer of love,1700000,1000915,4727375,3027375,2.7808088235294117,2005,my summer of love2005
2671,alone in the dark,20000000,5178569,10588079,-9411921,0.52940395,2005,alone in the dark2005
3906,cachã,8000000,3647381,19891331,11891331,2.486416375,2005,cachã2005
2973,the white countess,16000000,1669971,2814566,-13185434,0.175910375,2005,the white countess2005
2653,the man,20000000,8330720,10393696,-9606304,0.5196848,2005,the man2005
2987,madison,15500000,517262,517262,-14982738,0.033371741935483874,2005,madison2005
3229,brokeback mountain,13900000,83043761,176980863,163080863,12.732436187050359,2005,brokeback mountain2005
3238,der untergang,13500000,5501940,93631744,80131744,6.935684740740741,2005,der untergang2005
5282,chocolate deep dark secrets,1000000,49000,1549000,549000,1.549,2005,chocolate deep dark secrets2005
2660,proof,20000000,7535331,8284331,-11715669,0.41421655,2005,proof2005
5307,proud,1000000,0,0,-1000000,0.0,2005,proud2005
3998,capote,7000000,28750530,49924079,42924079,7.132011285714285,2005,capote2005
5222,cry wolf,1000000,10047674,15943081,14943081,15.943081,2005,cry wolf2005
3159,dungeons  dragons wrath of the dragon god,15000000,0,909822,-14090178,0.0606548,2005,dungeons  dragons wrath of the dragon god2005
3044,because of winndixie,15000000,32647042,33508485,18508485,2.233899,2005,because of winndixie2005
1780,goal the dream begins,33000000,4283255,27610873,-5389127,0.8366931212121212,2006,goal the dream begins2006
3892,see no evil,8000000,15032800,18828036,10828036,2.3535045,2006,see no evil2006
3857,kurtlar vadisi  irak,8300000,0,24906717,16606717,3.000809277108434,2006,kurtlar vadisi  irak2006
935,the black dahlia,60000000,22672813,49238525,-10761475,0.8206420833333333,2006,the black dahlia2006
3865,little miss sunshine,8000000,59891098,100642353,92642353,12.580294125,2006,little miss sunshine2006
4331,grandmaâs boy,5000000,6090172,6590172,1590172,1.3180344,2006,grandmaâs boy2006
2258,unaccompanied minors,25000000,16655224,21970831,-3029169,0.87883324,2006,unaccompanied minors2006
4339,keeping up with the steins,5000000,4339241,4414753,-585247,0.8829506,2006,keeping up with the steins2006
3110,hoot,15000000,8117637,8224998,-6775002,0.5483332,2006,hoot2006
3884,akeelah and the bee,8000000,18848430,18959424,10959424,2.369928,2006,akeelah and the bee2006
1367,les bronzãs 3 amis pour la vie,42000000,0,83833602,41833602,1.9960381428571428,2006,les bronzãs 3 amis pour la vie2006
929,garfield a tail of two kitties,60000000,28426747,147985373,87985373,2.4664228833333333,2006,garfield a tail of two kitties2006
941,flyboys,60000000,13090630,14816379,-45183621,0.24693965,2006,flyboys2006
1395,scary movie 4,40000000,90710620,178710620,138710620,4.4677655,2006,scary movie 42006
316,night at the museum,110000000,250863268,579446407,469446407,5.267694609090909,2006,night at the museum2006
1995,miss potter,30000000,3005605,35891257,5891257,1.1963752333333333,2006,miss potter2006
1996,wu ji,30000000,669625,35869934,5869934,1.1956644666666667,2006,wu ji2006
4361,the oh in ohio,5000000,418689,648183,-4351817,0.1296366,2006,the oh in ohio2006
3090,idlewild,15000000,12669914,12669914,-2330086,0.8446609333333334,2006,idlewild2006
916,the sentinel,60000000,36280697,78080697,18080697,1.30134495,2006,the sentinel2006
3072,the marine,15000000,18844784,22165608,7165608,1.4777072,2006,the marine2006
3067,flicka,15000000,21000147,21896367,6896367,1.4597578,2006,flicka2006
1774,snakes on a plane,33000000,34020814,62020814,29020814,1.879418606060606,2006,snakes on a plane2006
2484,pulse,20500000,20264436,30241435,9741435,1.4751919512195122,2006,pulse2006
4583,unknown,3700000,26403,3355048,-344952,0.9067697297297297,2006,unknown2006
1632,the devil wears prada,35000000,124740460,326073155,291073155,9.316375857142857,2006,the devil wears prada2006
4406,hostel,4800000,47326473,82241110,77441110,17.13356458333333,2006,hostel2006
5584,the motel,250000,51540,51540,-198460,0.20616,2006,the motel2006
1403,eight below,40000000,81612565,120455994,80455994,3.01139985,2006,eight below2006
4409,tristram shandy a cock and bull story,4750000,1253413,3061763,-1688237,0.6445816842105263,2006,tristram shandy a cock and bull story2006
2069,just my luck,28000000,17326650,38159905,10159905,1.36285375,2006,just my luck2006
3353,step up,12000000,65328121,110989157,98989157,9.249096416666667,2006,step up2006
2764,borat,18000000,128505958,261443242,243443242,14.524624555555556,2006,borat2006
3303,find me guilty,13000000,1173673,2898225,-10101775,0.22294038461538462,2006,find me guilty2006
1912,stranger than fiction,30000000,40435190,53572822,23572822,1.7857607333333334,2006,stranger than fiction2006
3196,an american haunting,14000000,16298046,30443277,16443277,2.1745197857142857,2006,an american haunting2006
1105,inside man,50000000,88634237,185798265,135798265,3.7159653,2006,inside man2006
1136,firewall,50000000,48751189,82751189,32751189,1.65502378,2006,firewall2006
3894,bon cop bad cop,8000000,12671300,12740705,4740705,1.592588125,2006,bon cop bad cop2006
3136,banlieue 13,15000000,1200216,11599903,-3400097,0.7733268666666666,2006,banlieue 132006
881,the shaggy dog,60000000,61123569,87123569,27123569,1.4520594833333333,2006,the shaggy dog2006
4444,chinjeolhan geumjassi,4500000,211667,23471871,18971871,5.215971333333333,2006,chinjeolhan geumjassi2006
3817,opal dream,9000000,14443,14443,-8985557,0.0016047777777777777,2006,opal dream2006
1414,big mommas house 2,40000000,70165972,137047376,97047376,3.4261844,2006,big mommas house 22006
4469,nochnoy dozor,4200000,1502188,33913542,29713542,8.074652857142857,2006,nochnoy dozor2006
4473,high school musical,4200000,0,0,-4200000,0.0,2006,high school musical2006
823,perfume the story of a murderer,63700000,2223293,133603463,69903463,2.0973856043956043,2006,perfume the story of a murderer2006
3805,trust the man,9000000,1530535,2548378,-6451622,0.28315311111111113,2006,trust the man2006
821,little man,64000000,58636047,101636047,37636047,1.588063234375,2006,little man2006
4498,scoop,4000000,10525717,40103262,36103262,10.0258155,2006,scoop2006
1754,bandidas,35000000,0,19282590,-15717410,0.5509311428571428,2006,bandidas2006
4504,the night listener,4000000,7836393,10770993,6770993,2.69274825,2006,the night listener2006
1426,invincible,40000000,57806952,58501127,18501127,1.462528175,2006,invincible2006
1432,the prestige,40000000,53089891,104407366,64407366,2.61018415,2006,the prestige2006
3021,when a stranger calls,15000000,47860214,67215435,52215435,4.481029,2006,when a stranger calls2006
1275,underworld evolution,45000000,62318875,113417762,68417762,2.520394711111111,2006,underworld evolution2006
3784,black christmas,9000000,16235738,16235738,7235738,1.8039708888888888,2006,black christmas2006
3374,crank,12000000,27838408,43924923,31924923,3.66041025,2006,crank2006
3015,the queen,15000000,56441711,128885873,113885873,8.592391533333334,2006,the queen2006
1433,the lake house,40000000,52330111,114830111,74830111,2.870752775,2006,the lake house2006
801,we are marshall,65000000,43545364,43545364,-21454636,0.6699286769230769,2006,we are marshall2006
4412,driving lessons,4700000,239962,239962,-4460038,0.05105574468085106,2006,driving lessons2006
2720,the painted veil,19400000,8060487,15118795,-4281205,0.7793193298969072,2006,the painted veil2006
4971,say uncle,2000000,5361,5361,-1994639,0.0026805,2006,say uncle2006
5509,quinceanera,400000,1692693,2797199,2397199,6.9929975,2006,quinceanera2006
5738,mutual appreciation,30000,103509,103509,73509,3.4503,2006,mutual appreciation2006
5546,old joy,300000,255923,399908,99908,1.3330266666666666,2006,old joy2006
5225,transamerica,1000000,9015303,16553163,15553163,16.553163,2006,transamerica2006
233,miami vice,135000000,63478838,163818556,28818556,1.2134707851851851,2006,miami vice2006
5215,an inconvenient truth,1000000,24146161,53365925,52365925,53.365925,2006,an inconvenient truth2006
264,the da vinci code,125000000,217536138,767820459,642820459,6.142563672,2006,the da vinci code2006
2603,school for scoundrels,20000000,17807569,17807569,-2192431,0.89037845,2006,school for scoundrels2006
5494,brick,450000,2075743,4243996,3793996,9.431102222222222,2006,brick2006
4949,sherrybaby,2000000,199176,759504,-1240496,0.379752,2006,sherrybaby2006
5247,who killed the electric car,1000000,1678874,1849392,849392,1.849392,2006,who killed the electric car2006
2790,united 93,18000000,31567134,77635035,59635035,4.3130575,2006,united 932006
2541,the grudge 2,20000000,39143839,70743839,50743839,3.53719195,2006,the grudge 22006
5467,feng kuang de shi tou,500000,0,3000000,2500000,6.0,2006,feng kuang de shi tou2006
5766,clean,10000,138711,138711,128711,13.8711,2006,clean2006
5469,griffin  phoenix,500000,0,1355967,855967,2.711934,2006,griffin  phoenix2006
2450,joyeux noãl,22000000,1054361,23134075,1134075,1.0515488636363637,2006,joyeux noãl2006
2334,rocky balboa,24000000,70269899,156229050,132229050,6.50954375,2006,rocky balboa2006
5191,dead mans shoes,1125000,6408,414736,-710264,0.3686542222222222,2006,dead mans shoes2006
5763,grip a criminals story,12000,1336,1336,-10664,0.11133333333333334,2006,grip a criminals story2006
5775,cavite,7000,70071,71644,64644,10.234857142857143,2006,cavite2006
5630,the case of the grinning cat,200000,7033,7033,-192967,0.035165,2006,the case of the grinning cat2006
2546,man of the year,20000000,37442180,41342180,21342180,2.067109,2006,man of the year2006
144,poseidon,160000000,60674817,181674817,21674817,1.13546760625,2006,poseidon2006
5759,the puffy chair,15000,194523,195254,180254,13.016933333333334,2006,the puffy chair2006
4967,london,2000000,12667,12667,-1987333,0.0063335,2006,london2006
2628,one night with the king,20000000,13395961,13725032,-6274968,0.6862516,2006,one night with the king2006
5435,wordplay,500000,3121270,3177636,2677636,6.355272,2006,wordplay2006
5450,lonesome jim,500000,154187,602789,102789,1.205578,2006,lonesome jim2006
4133,the last king of scotland,6000000,17606684,49155371,43155371,8.192561833333333,2006,the last king of scotland2006
2308,bloodrayne,25000000,2405420,3711633,-21288367,0.14846532,2006,bloodrayne2006
5142,simon,1300000,4055,1738663,438663,1.337433076923077,2006,simon2006
5297,in her line of fire,1000000,884,884,-999116,0.000884,2006,in her line of fire2006
2756,indigãnes,18900000,320700,26063572,7163572,1.3790249735449736,2006,indigãnes2006
2526,date movie,20000000,48548426,85146165,65146165,4.25730825,2006,date movie2006
23,superman returns,232000000,200120000,374085065,142085065,1.612435625,2006,superman returns2006
2582,the covenant,20000000,23364784,38164784,18164784,1.9082392,2006,the covenant2006
37,xmen the last stand,210000000,234362462,459260946,249260946,2.186956885714286,2006,xmen the last stand2006
5504,moartea domnului lazarescu,425000,80301,581304,156304,1.3677741176470588,2006,moartea domnului lazarescu2006
5373,iraq for sale the war profiteers,775000,0,0,-775000,0.0,2006,iraq for sale the war profiteers2006
5276,once in a lifetime the extraordinary story of the new york cosmos,1000000,144601,215559,-784441,0.215559,2006,once in a lifetime the extraordinary story of the new york cosmos2006
2686,the proposition,20000000,1903434,5313608,-14686392,0.2656804,2006,the proposition2006
2584,stay alive,20000000,23086480,23187506,3187506,1.1593753,2006,stay alive2006
179,mission impossible iii,150000000,133501348,397501348,247501348,2.6500089866666667,2006,mission impossible iii2006
5390,half nelson,700000,2697938,4911725,4211725,7.01675,2006,half nelson2006
5110,fetching cody,1500000,0,0,-1500000,0.0,2006,fetching cody2006
2555,babel,20000000,34302837,132121212,112121212,6.6060606,2006,babel2006
388,blood diamond,100000000,57377916,171377916,71377916,1.71377916,2006,blood diamond2006
27,pirates of the caribbean dead manâs chest,225000000,423315812,1066215812,841215812,4.738736942222222,2006,pirates of the caribbean dead manâs chest2006
5327,hard candy,950000,1024640,8267066,7317066,8.702174736842105,2006,hard candy2006
5551,sisters in law,300000,33312,33312,-266688,0.11104,2006,sisters in law2006
5056,bubble,1600000,145382,145382,-1454618,0.09086375,2006,bubble2006
5680,facing the giants,100000,10178331,10243159,10143159,102.43159,2006,facing the giants2006
5304,jimmy and judy,1000000,0,0,-1000000,0.0,2006,jimmy and judy2006
5531,51 birch street,350000,84689,84689,-265311,0.24196857142857142,2006,51 birch street2006
2669,a scanner darkly,20000000,5501616,7405084,-12594916,0.3702542,2006,a scanner darkly2006
5496,conversations with other women,450000,379418,1297745,847745,2.8838777777777778,2006,conversations with other women2006
5673,the blood of my brother a story of death in iraq,120000,0,0,-120000,0.0,2006,the blood of my brother a story of death in iraq2006
2571,stick it,20000000,26910736,30399714,10399714,1.5199857,2006,stick it2006
382,eragon,100000000,75030163,249488115,149488115,2.49488115,2006,eragon2006
5341,the quiet,900000,381420,381420,-518580,0.4238,2006,the quiet2006
2659,doogal,20000000,7578946,28058652,8058652,1.4029326,2006,doogal2006
195,flushed away,149000000,64665672,179357126,30357126,1.2037391006711409,2006,flushed away2006
5301,loving annabelle,1000000,0,5382,-994618,0.005382,2006,loving annabelle2006
1117,v for vendetta,50000000,70511035,130214162,80214162,2.60428324,2006,v for vendetta2006
3760,volver,9400000,12899867,87226613,77826613,9.279426914893618,2006,volver2006
3948,imagine me  you,7900000,672243,3129471,-4770529,0.39613556962025315,2006,imagine me  you2006
2937,el laberinto del fauno,16000000,37634615,87041569,71041569,5.4400980625,2006,el laberinto del fauno2006
3414,for your consideration,12000000,5549923,5549923,-6450077,0.46249358333333335,2006,for your consideration2006
1725,zoom,35000000,11989328,12506188,-22493812,0.35731965714285713,2006,zoom2006
4000,the descent,7000000,26024456,57051053,50051053,8.150150428571429,2006,the descent2006
3440,fateless,12000000,196857,196857,-11803143,0.01640475,2006,fateless2006
2859,hoodwinked,17500000,51386611,109843390,92343390,6.276765142857143,2006,hoodwinked2006
3589,employee of the month,10000000,28444855,38364855,28364855,3.8364855,2006,employee of the month2006
529,charlottes web,82500000,82985708,143985708,61485708,1.7452813090909092,2006,charlottes web2006
528,click,82500000,137355633,237685089,155185089,2.8810313818181816,2006,click2006
2847,renaissance,18000000,70644,2401413,-15598587,0.13341183333333334,2006,renaissance2006
3547,madeas family reunion,10000000,63257940,63320521,53320521,6.3320521,2006,madeas family reunion2006
3540,saw iii,10000000,80238724,163876815,153876815,16.3876815,2006,saw iii2006
2223,shes the man,25000000,33889159,55279608,30279608,2.21118432,2006,shes the man2006
647,monster house,75000000,73661010,141267370,66267370,1.8835649333333333,2006,monster house2006
4832,marilyn hotchkiss ballroom dancing and charm school,2500000,349132,497195,-2002805,0.198878,2006,marilyn hotchkiss ballroom dancing and charm school2006
507,the holiday,85000000,63280000,205190324,120190324,2.414003811764706,2006,the holiday2006
4854,idiocracy,2400000,444093,500296,-1899704,0.20845666666666668,2006,idiocracy2006
503,open season,85000000,85105259,191932158,106932158,2.258025388235294,2006,open season2006
1651,the benchwarmers,35000000,59843754,65063726,30063726,1.8589636,2006,the benchwarmers2006
488,happy feet,85000000,198000317,385000317,300000317,4.529415494117647,2006,happy feet2006
3519,kabhi alvida naa kehna,10750000,3275443,32575443,21825443,3.0302737674418605,2006,kabhi alvida naa kehna2006
3509,copying beethoven,11000000,355968,6586324,-4413676,0.5987567272727272,2006,copying beethoven2006
446,the departed,90000000,132384315,289660619,199660619,3.218451322222222,2006,the departed2006
4920,harsh times,2000000,3337931,6225304,4225304,3.112652,2006,harsh times2006
4927,strangers with candy,2000000,2072645,2077844,77844,1.038922,2006,strangers with candy2006
4930,shortbus,2000000,1985292,1985292,-14708,0.992646,2006,shortbus2006
2861,beerfest,17500000,19185184,20159316,2659316,1.1519609142857143,2006,beerfest2006
591,the wild,80000000,37384046,99010667,19010667,1.2376333375,2006,the wild2006
508,the fast and the furious tokyo drift,85000000,62615510,157794205,72794205,1.8564024117647058,2006,the fast and the furious tokyo drift2006
3411,running with scissors,12000000,6860000,8706701,-3293299,0.7255584166666667,2006,running with scissors2006
3716,edmond,10000000,131719,241719,-9758281,0.0241719,2006,edmond2006
1737,a good year,35000000,7459300,42064105,7064105,1.2018315714285714,2006,a good year2006
4689,dave chappelles block party,3000000,11718595,12051924,9051924,4.017308,2006,dave chappelles block party2006
2990,slither,15250000,7802450,12930343,-2319657,0.8478913442622951,2006,slither2006
2087,notes on a scandal,27500000,17510118,50578411,23078411,1.8392149454545454,2006,notes on a scandal2006
747,basic instinct 2,70000000,5946136,35417162,-34582838,0.5059594571428572,2006,basic instinct 22006
631,ice age the meltdown,75000000,195330621,651899282,576899282,8.691990426666667,2006,ice age the meltdown2006
3688,krrish,10000000,1430721,32430721,22430721,3.2430721,2006,krrish2006
4626,the secret,3500000,0,0,-3500000,0.0,2006,the secret2006
641,dreamgirls,75000000,103365956,155708695,80708695,2.0761159333333334,2006,dreamgirls2006
1906,glory road,30000000,42647449,42799060,12799060,1.4266353333333333,2006,glory road2006
4703,phat girlz,3000000,7061128,7301115,4301115,2.433705,2006,phat girlz2006
2917,fur an imaginary portrait of diane arbus,16800000,223202,2281089,-14518911,0.13577910714285715,2006,fur an imaginary portrait of diane arbus2006
4707,water,3000000,5529144,11322573,8322573,3.774191,2006,water2006
3676,peaceful warrior,10000000,2893666,3260179,-6739821,0.3260179,2006,peaceful warrior2006
4723,tsotsi,3000000,2912606,11537539,8537539,3.8458463333333333,2006,tsotsi2006
623,children of men,76000000,35552383,69845011,-6154989,0.919013302631579,2006,children of men2006
2921,the illusionist,16500000,39868642,83792062,67292062,5.0783067878787875,2006,the illusionist2006
2936,the texas chainsaw massacre the beginning,16000000,39517763,50517763,34517763,3.1573601875,2006,the texas chainsaw massacre the beginning2006
2101,lucky number slevin,27000000,22495466,55495466,28495466,2.05538762962963,2006,lucky number slevin2006
4619,winter passing,3500000,107492,113783,-3386217,0.03250942857142857,2006,winter passing2006
4646,the dead girl,3300000,19875,19875,-3280125,0.0060227272727272725,2006,the dead girl2006
1733,the fountain,35000000,10144010,15461638,-19538362,0.44176108571428574,2006,the fountain2006
2117,the magic flute,27000000,0,0,-27000000,0.0,2006,the magic flute2006
693,cars,70000000,244082982,461651246,391651246,6.5950178,2006,cars2006
3389,aquamarine,12000000,18597342,22978953,10978953,1.91491275,2006,aquamarine2006
3751,the lost city,9600000,2484186,5256839,-4343161,0.5475873958333334,2006,the lost city2006
4659,feast,3200000,56131,690872,-2509128,0.2158975,2006,feast2006
675,talladega nights the ballad of ricky bobby,73000000,148213377,162870525,89870525,2.231103082191781,2006,talladega nights the ballad of ricky bobby2006
721,the guardian,70000000,55011732,94973540,24973540,1.3567648571428572,2006,the guardian2006
656,lady in the water,75000000,42285169,72785169,-2214831,0.97046892,2006,lady in the water2006
3470,jackass number two,11000000,72778712,85278712,74278712,7.752610181818182,2006,jackass number two2006
544,over the hedge,80000000,155019340,343397247,263397247,4.2924655875,2006,over the hedge2006
1437,apocalypto,40000000,50866635,121032272,81032272,3.0258068,2006,apocalypto2006
2902,running scared,17000000,6855137,9729088,-7270912,0.572299294117647,2006,running scared2006
3931,10th  wolf,8000000,54702,143782,-7856218,0.01797275,2006,10th  wolf2006
1945,my super exgirlfriend,30000000,22530295,60772856,30772856,2.0257618666666666,2006,my super exgirlfriend2006
1050,you me and dupree,54000000,75802010,130402010,76402010,2.414852037037037,2006,you me and dupree2006
1042,all the kings men,55000000,7221458,9521458,-45478542,0.1731174181818182,2006,all the kings men2006
3919,down in the valley,8000000,568932,973443,-7026557,0.121680375,2006,down in the valley2006
4236,rang de basanti,5300000,2197694,29197694,23897694,5.508998867924528,2006,rang de basanti2006
1005,rv,55000000,71724497,87473024,32473024,1.5904186181818183,2006,rv2006
1792,nacho libre,32000000,80197993,99296462,67296462,3.1030144375,2006,nacho libre2006
4279,clerks ii,5000000,24148068,27342246,22342246,5.4684492,2006,clerks ii2006
1955,ultraviolet,30000000,18522064,30962112,962112,1.0320704,2006,ultraviolet2006
1926,take the lead,30000000,34742066,65390493,35390493,2.1796831,2006,take the lead2006
4156,la science des rãªves,6000000,4670644,15137932,9137932,2.5229886666666665,2006,la science des rãªves2006
