,Unnamed: 0_x,tconst,primary_title,original_title,start_year,runtime_minutes,genres,Action,Crime,Drama,Biography,Comedy,Fantasy,Horror,Thriller,Adventure,Animation,Documentary,History,Mystery,Science Fiction,Romance,Family,War,Music,Sport,Western,Musical,Adult,News,Link,start_year_str,Unnamed: 0_y,Title,Studio,Domestic Gross_x,Foreign Gross,Year_x,Clean Title,Unnamed: 0_x,Average Rating,Number of Votes,Unnamed: 0_y,Movie,Production Budget,Domestic Gross_y,Worldwide Gross,Profit,ROI,Year_y,nameYear
879,46425,tt2763304,T2 Trainspotting,T2 Trainspotting,2017,117.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,t2 trainspotting2017,2017,2871,T2: Trainspotting,TriS,2400000.0,39300000,2017,t2 trainspotting,21878,7.2,97010,2839,t2 trainspotting,18000000,2402004,42091262,24091262,2.3384034444444444,2017,t2 trainspotting2017
880,46587,tt2771372,Veronica Mars,Veronica Mars,2014,107.0,"Crime,Drama,Mystery",False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,veronica mars2014,2014,1683,Veronica Mars,WB,3300000.0,195000,2014,veronica mars,32810,6.8,46751,4162,veronica mars,6000000,3322127,3485383,-2514617,0.5808971666666667,2014,veronica mars2014
881,46697,tt2776878,Thank You for Your Service,Thank You for Your Service,2017,109.0,"Biography,Drama,War",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,thank you for your service2017,2017,2913,Thank You for Your Service,Uni.,9500000.0,,2017,thank you for your service,61365,6.5,10006,2647,thank you for your service,20000000,9479390,9985316,-10014684,0.4992657999999999,2017,thank you for your service2017
882,46902,tt2784678,Top Five,Top Five,2014,102.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,top five2014,2014,1608,Top Five,Par.,25300000.0,800000,2014,top five,41464,6.4,24744,3379,top five,12000000,25317379,26001741,14001741,2.16681175,2014,top five2014
883,46996,tt2788710,The Interview,The Interview,2014,112.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the interview2014,2014,1641,The Interview,Sony,6100000.0,5200000,2014,the interview,49972,6.5,286341,1332,the interview,44000000,6105175,12342632,-31657368,0.2805143636363636,2014,the interview2014
884,47582,tt2823054,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,2016,98.0,"Adventure,Comedy,Romance",False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,mike and dave need wedding dates2016,2016,2413,Mike and Dave Need Wedding Dates,Fox,46000000.0,31100000,2016,mike and dave need wedding dates,32827,6.0,74849,1772,mike and dave need wedding dates,33000000,46009673,75898100,42898100,2.2999424242424245,2016,mike and dave need wedding dates2016
885,47695,tt2828996,A Haunted House 2,A Haunted House 2,2014,86.0,"Comedy,Fantasy",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a haunted house 22014,2014,1614,A Haunted House 2,ORF,17300000.0,6600000,2014,a haunted house 2,12886,4.7,18085,4488,a haunted house 2,4000000,17329487,21206861,17206861,5.30171525,2014,a haunted house 22014
886,47975,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,115.0,"Comedy,Music",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,pitch perfect 22015,2015,1897,Pitch Perfect 2,Uni.,184300000.0,103200000,2015,pitch perfect 2,11241,6.4,130692,2013,pitch perfect 2,29000000,184296230,287625468,258625468,9.918119586206897,2015,pitch perfect 22015
887,48089,tt2854926,Tag,Tag,2018,100.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,tag2018,2018,3152,Tag,WB (NL),54700000.0,23400000,2018,tag,21900,6.5,85186,2049,tag,28000000,54730625,77026186,49026186,2.750935214285714,2018,tag2018
888,48264,tt2869728,Ride Along 2,Ride Along 2,2016,102.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ride along 22016,2016,2386,Ride Along 2,Uni.,91200000.0,33400000,2016,ride along 2,41492,5.9,48688,1394,ride along 2,40000000,90862685,124827316,84827316,3.1206829,2016,ride along 22016
889,48281,tt2870708,Wish I Was Here,Wish I Was Here,2014,106.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,wish i was here2014,2014,1668,Wish I Was Here,Focus,3600000.0,1900000,2014,wish i was here,18967,6.7,34907,4160,wish i was here,6000000,3591299,6591365,591365,1.0985608333333334,2014,wish i was here2014
890,48318,tt2872718,Nightcrawler,Nightcrawler,2014,117.0,"Crime,Drama,Thriller",False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,nightcrawler2014,2014,1595,Nightcrawler,ORF,32400000.0,6300000,2014,nightcrawler,46278,7.9,404476,3833,nightcrawler,8500000,32381218,50334418,41834418,5.9216962352941165,2014,nightcrawler2014
891,48320,tt2872732,Lucy,Lucy,2014,89.0,"Action,Sci-Fi,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,lucy2014,2014,1494,Lucy,Uni.,126700000.0,336700000,2014,lucy,18968,6.4,403194,1382,lucy,40000000,126573960,457507776,417507776,11.4376944,2014,lucy2014
892,48333,tt2873282,Red Sparrow,Red Sparrow,2018,140.0,"Action,Drama,Thriller",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,red sparrow2018,2018,3127,Red Sparrow,Fox,46900000.0,104700000,2018,red sparrow,21903,6.6,136738,751,red sparrow,69000000,46874505,145951861,76951861,2.1152443623188404,2018,red sparrow2018
893,48488,tt2884206,I Origins,I Origins,2014,106.0,"Drama,Romance,Sci-Fi",False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,i origins2014,2014,1775,I Origins,FoxS,336000.0,,2014,i origins,55383,7.4,104718,5269,i origins,1000000,336472,852399,-147601,0.852399,2014,i origins2014
894,48872,tt2910274,Obvious Child,Obvious Child,2014,84.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,obvious child2014,2014,1693,Obvious Child,A24,3100000.0,,2014,obvious child,11252,6.8,21536,5240,obvious child,1000000,3122616,3324070,2324070,3.32407,2014,obvious child2014
895,48901,tt2911666,John Wick,John Wick,2014,101.0,"Action,Crime,Thriller",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,john wick2014,2014,1552,John Wick,LG/S,43000000.0,45700000,2014,john wick,49998,7.4,449942,1905,john wick,30000000,43037835,76235001,46235001,2.5411667000000002,2014,john wick2014
896,49036,tt2918436,The Lazarus Effect,The Lazarus Effect,2015,83.0,"Horror,Mystery,Sci-Fi",False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,the lazarus effect2015,2015,1991,The Lazarus Effect,Rela.,25800000.0,12600000,2015,the lazarus effect,29495,5.2,37675,4275,the lazarus effect,5000000,25801570,38359310,33359310,7.671862,2015,the lazarus effect2015
897,49386,tt2937696,Everybody Wants Some!!,Everybody Wants Some!!,2016,117.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,everybody wants some2016,2016,2533,Everybody Wants Some!!,Par.,3400000.0,,2016,everybody wants some,14251,7.0,47632,3668,everybody wants some,10000000,3400278,5437126,-4562874,0.5437126,2016,everybody wants some2016
898,49389,tt2937898,A Most Violent Year,A Most Violent Year,2014,125.0,"Crime,Drama,Thriller",False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a most violent year2014,2014,1640,A Most Violent Year,A24,5700000.0,6300000,2014,a most violent year,67002,7.0,60165,2667,a most violent year,20000000,5749134,8846875,-11153125,0.44234375,2014,a most violent year2014
899,49413,tt2938956,The Transporter Refueled,The Transporter Refueled,2015,96.0,"Action,Adventure,Crime",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the transporter refueled2015,2015,1953,The Transporter Refueled,EC,16000000.0,56600000,2015,the transporter refueled,50007,5.2,36201,2433,the transporter refueled,22000000,16029670,69698495,47698495,3.1681134090909087,2015,the transporter refueled2015
900,49504,tt2943946,The Circle,The Circle,2017,93.0,"Drama,Horror,Thriller",False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the circle2017,2017,2896,The Circle,STX,20500000.0,,2017,the circle,38683,5.1,17,2803,the circle,18000000,20497844,40651864,22651864,2.2584368888888893,2017,the circle2017
901,75083,tt4287320,The Circle,The Circle,2017,110.0,"Drama,Sci-Fi,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,the circle2017,2017,2896,The Circle,STX,20500000.0,,2017,the circle,28312,5.3,72536,2803,the circle,18000000,20497844,40651864,22651864,2.2584368888888893,2017,the circle2017
902,49579,tt2948356,Zootopia,Zootopia,2016,108.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,zootopia2016,2016,2325,Zootopia,BV,341300000.0,682500000,2016,zootopia,30811,8.0,383446,156,zootopia,150000000,341268248,1019429616,869429616,6.79619744,2016,zootopia2016
903,50002,tt2967224,Hot Pursuit,Hot Pursuit,2015,87.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,hot pursuit2015,2015,1972,Hot Pursuit,WB (NL),34600000.0,17100000,2015,hot pursuit,46314,5.1,44723,1678,hot pursuit,35000000,34580201,45671512,10671512,1.3049003428571428,2015,hot pursuit2015
904,50141,tt2974918,Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,2015,92.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,alvin and the chipmunks the road chip2015,2015,1905,Alvin and the Chipmunks: The Road Chip,Fox,85900000.0,148900000,2015,alvin and the chipmunks the road chip,38694,5.1,14507,455,alvin and the chipmunks the road chip,90000000,85886987,249517956,159517956,2.772421733333333,2015,alvin and the chipmunks the road chip2015
905,50144,tt2975578,The Purge: Anarchy,The Purge: Anarchy,2014,103.0,"Action,Horror,Sci-Fi",True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,the purge anarchy2014,2014,1539,The Purge: Anarchy,Uni.,72000000.0,40000000,2014,the purge anarchy,61427,6.5,126203,3770,the purge anarchy,9000000,71562550,111534881,102534881,12.392764555555555,2014,the purge anarchy2014
906,50145,tt2975590,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,2016,151.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,batman v superman dawn of justice2016,2016,2328,Batman v Superman: Dawn of Justice,WB,330400000.0,543300000,2016,batman v superman dawn of justice,12929,6.5,576909,17,batman v superman dawn of justice,250000000,330360194,867500281,617500281,3.470001124,2016,batman v superman dawn of justice2016
907,50191,tt2978462,Dolphin Tale 2,Dolphin Tale 2,2014,107.0,"Drama,Family",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,dolphin tale 22014,2014,1574,Dolphin Tale 2,WB,42000000.0,15800000,2014,dolphin tale 2,12931,6.4,7579,1611,dolphin tale 2,36000000,42024533,57824533,21824533,1.6062370277777778,2014,dolphin tale 22014
908,50238,tt2980210,A Hologram for the King,A Hologram for the King,2016,98.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a hologram for the king2016,2016,2522,A Hologram for the King,RAtt.,4200000.0,,2016,a hologram for the king,73208,6.1,36062,1746,a hologram for the king,35000000,4212494,11846010,-23153990,0.3384574285714286,2016,a hologram for the king2016
909,50243,tt2980516,The Theory of Everything,The Theory of Everything,2014,123.0,"Biography,Drama,Romance",False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the theory of everything2014,2014,1534,The Theory of Everything,Focus,35900000.0,87800000,2014,the theory of everything,62797,7.7,361534,3034,the theory of everything,15000000,35893537,123327692,108327692,8.221846133333333,2014,the theory of everything2014
910,50251,tt2980648,The Hundred-Foot Journey,The Hundred-Foot Journey,2014,122.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the hundredfoot journey2014,2014,1551,The Hundred-Foot Journey,BV,54200000.0,34600000,2014,the hundredfoot journey,19016,7.3,69562,2412,the hundredfoot journey,22000000,54235441,94270488,72270488,4.2850221818181815,2014,the hundredfoot journey2014
911,50503,tt2994190,Camp X-Ray,Camp X-Ray,2014,117.0,"Drama,War",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,camp xray2014,2014,1850,Camp X-Ray,IFC,13300.0,,2014,camp xray,37031,6.9,36700,5291,camp xray,1000000,9837,101053,-898947,0.101053,2014,camp xray2014
912,50884,tt3014284,The Lego Ninjago Movie,The Lego Ninjago Movie,2017,101.0,"Action,Adventure,Animation",True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,the lego ninjago movie2017,2017,2824,The LEGO Ninjago Movie,WB,59300000.0,63800000,2017,the lego ninjago movie,42930,6.0,18926,719,the lego ninjago movie,70000000,59281555,122737201,52737201,1.7533885857142857,2017,the lego ninjago movie2017
913,50901,tt3014866,Criminal,Criminal,2016,113.0,"Action,Crime,Drama",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,criminal2016,2016,2443,Criminal,LG/S,14700000.0,24100000,2016,criminal,65714,6.3,51666,1820,criminal,31500000,14708696,38771262,7271262,1.2308337142857142,2016,criminal2016
914,51397,tt3045616,Mortdecai,Mortdecai,2015,107.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mortdecai2015,2015,1979,Mortdecai,LGF,7700000.0,39600000,2015,mortdecai,38717,5.5,61366,947,mortdecai,60000000,7696134,30396134,-29603866,0.5066022333333333,2015,mortdecai2015
915,56065,tt3279418,Redemption,Redemption,2013,106.0,"Drama,Mystery,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,redemption2013,2013,1442,Redemption,RAtt.,36900.0,,2013,redemption,35576,8.4,5,2396,redemption,23000000,36686,13593473,-9406527,0.5910205652173913,2013,redemption2013
916,51625,tt3062096,Inferno,Inferno,2016,121.0,"Action,Adventure,Crime",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inferno2016,2016,2359,Inferno,Sony,34300000.0,185700000,2016,inferno,19043,6.2,138978,663,inferno,75000000,34343574,219519367,144519367,2.926924893333333,2016,inferno2016
917,51886,tt3076658,Creed,Creed,2015,133.0,"Drama,Sport",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,creed2015,2015,1913,Creed,WB (NL),109800000.0,63800000,2015,creed,70760,7.6,224671,1590,creed,37000000,109767581,173567581,136567581,4.691015702702702,2015,creed2015
918,51899,tt3077214,Suffragette,Suffragette,2015,106.0,"Biography,Drama,History",False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,suffragette2015,2015,2022,Suffragette,Focus,4700000.0,11300000,2015,suffragette,58629,6.9,34306,3215,suffragette,14000000,4702420,34044909,20044909,2.4317792142857138,2015,suffragette2015
919,51930,tt3079380,Spy,Spy,2015,119.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,spy2015,2015,1904,Spy,Fox,110800000.0,124800000,2015,spy,50054,7.0,213908,782,spy,65000000,110825712,232585748,167585748,3.5782422769230764,2015,spy2015
920,52335,tt3099498,Tusk,Tusk,2014,102.0,"Comedy,Drama,Horror",False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,tusk2014,2014,1717,Tusk,A24,1800000.0,,2014,tusk,29568,5.3,40827,4727,tusk,3000000,1821983,1887554,-1112446,0.6291846666666666,2014,tusk2014
921,52485,tt3104988,Crazy Rich Asians,Crazy Rich Asians,2018,120.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,crazy rich asians2018,2018,3116,Crazy Rich Asians,WB,174500000.0,64000000,2018,crazy rich asians,55465,7.0,96617,1837,crazy rich asians,30000000,174532921,238099711,208099711,7.936657033333334,2018,crazy rich asians2018
922,52651,tt3110958,Now You See Me 2,Now You See Me 2,2016,129.0,"Action,Adventure,Comedy",True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,now you see me 22016,2016,2348,Now You See Me 2,LG/S,65099999.0,269800000,2016,now you see me 2,62845,6.5,216219,465,now you see me 2,90000000,65075540,328325007,238325007,3.648055633333333,2016,now you see me 22016
923,53541,tt3152624,Trainwreck,Trainwreck,2015,125.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,trainwreck2015,2015,1921,Trainwreck,Uni.,110200000.0,30600000,2015,trainwreck,45063,6.2,121860,1635,trainwreck,35000000,110212700,141123897,106123897,4.032111342857143,2015,trainwreck2015
924,53752,tt3164256,Rock the Kasbah,Rock the Kasbah,2015,106.0,"Comedy,Music,War",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,rock the kasbah2015,2015,2073,Rock The Kasbah,ORF,3000000.0,,2015,rock the kasbah,51847,5.5,9587,3127,rock the kasbah,15000000,3020665,3386153,-11613847,0.2257435333333333,2015,rock the kasbah2015
925,53866,tt3170832,Room,Room,2015,118.0,"Drama,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,room2015,2015,1996,Room,A24,14700000.0,20700000,2015,room,41586,8.2,316791,3279,room,13000000,14677674,36262783,23262783,2.7894448461538457,2015,room2015
926,53907,tt3172532,The Diary of a Teenage Girl,The Diary of a Teenage Girl,2015,102.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the diary of a teenage girl2015,2015,2094,The Diary of a Teenage Girl,SPC,1500000.0,,2015,the diary of a teenage girl,65763,6.9,27003,4934,the diary of a teenage girl,2000000,1477002,2279959,279959,1.1399795,2015,the diary of a teenage girl2015
927,54110,tt3181822,The Boy Next Door,The Boy Next Door,2015,91.0,"Horror,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the boy next door2015,2015,1970,The Boy Next Door,Uni.,35400000.0,17000000,2015,the boy next door,13003,4.7,34816,4480,the boy next door,4000000,36006065,53401938,49401938,13.3504845,2015,the boy next door2015
928,54150,tt3183660,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,2016,132.0,"Adventure,Family,Fantasy",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,fantastic beasts and where to find them2016,2016,2329,Fantastic Beasts and Where To Find Them,WB,234000000.0,580000000,2016,fantastic beasts and where to find them,58678,7.3,365353,84,fantastic beasts and where to find them,180000000,234037575,802402853,622402853,4.457793627777779,2016,fantastic beasts and where to find them2016
929,54320,tt3195644,Insidious: Chapter 3,Insidious: Chapter 3,2015,97.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,insidious chapter 32015,2015,1930,Insidious Chapter 3,Focus,52200000.0,60800000,2015,insidious chapter 3,20708,6.1,82930,3550,insidious chapter 3,10000000,52218558,120453155,110453155,12.0453155,2015,insidious chapter 32015
930,54648,tt3210686,Son of God,Son of God,2014,138.0,"Biography,Drama,History",False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,son of god2014,2014,1565,Son of God,Fox,59700000.0,8100000,2014,son of god,67110,5.8,17606,2410,son of god,22000000,59700064,70949793,48949793,3.224990590909091,2014,son of god2014
931,54800,tt3216348,Incarnate,Incarnate,2016,91.0,"Horror,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,incarnate2016,2016,2509,Incarnate,BH Tilt,4800000.0,1500000,2016,incarnate,19107,5.3,10217,4338,incarnate,5000000,4799774,9371036,4371036,1.8742072,2016,incarnate2016
932,55102,tt3231054,Risen,Risen,2016,107.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,risen2016,2016,2437,Risen,Sony,36900000.0,9200000,2016,risen,13021,6.3,22813,2547,risen,20000000,36880033,46255763,26255763,2.31278815,2016,risen2016
933,55783,tt3263904,Sully,Sully,2016,96.0,"Biography,Drama",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sully2016,2016,2356,Sully,WB,125100000.0,115700000,2016,sully,19129,7.5,202718,849,sully,60000000,125070033,238524556,178524556,3.9754092666666665,2016,sully2016
934,55884,tt3268668,Captive,Captive,2015,97.0,"Action,Crime,Drama",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,captive2015,2015,2075,Captive,Par.,2600000.0,218000,2015,captive,2913,5.4,6017,4922,captive,2000000,2583301,2791973,791973,1.3959865,2015,captive2015
935,56267,tt3289724,Welcome to Marwen,Welcome to Marwen,2018,116.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,welcome to marwen2018,2018,3219,Welcome to Marwen,Uni.,10800000.0,2100000,2018,welcome to marwen,35582,6.1,8920,1317,welcome to marwen,45000000,10763520,12874922,-32125078,0.2861093777777778,2018,welcome to marwen2018
936,56442,tt3300542,London Has Fallen,London Has Fallen,2016,99.0,"Action,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,london has fallen2016,2016,2363,London Has Fallen,Focus,62500000.0,143200000,2016,london has fallen,45127,5.9,124757,879,london has fallen,60000000,62524260,195194085,135194085,3.25323475,2016,london has fallen2016
937,56684,tt3312830,Youth,Youth,2015,124.0,"Comedy,Drama,Music",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,youth2015,2015,2077,Youth,FoxS,2700000.0,,2015,youth,43060,7.3,64418,3298,youth,13000000,2703296,24001573,11001573,1.846274846153846,2015,youth2015
938,56763,tt3315342,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,logan2017,2017,2772,Logan,Fox,226300000.0,392700000,2017,logan,65825,8.1,560270,258,logan,127000000,226277068,615461394,488461394,4.846152708661418,2017,logan2017
939,56792,tt3316948,American Ultra,American Ultra,2015,96.0,"Action,Comedy,Sci-Fi",True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,american ultra2015,2015,2006,American Ultra,LGF,14400000.0,12700000,2015,american ultra,22053,6.1,76769,2071,american ultra,28000000,14439985,30295028,2295028,1.0819652857142856,2015,american ultra2015
940,56915,tt3322364,Concussion,Concussion,2015,123.0,"Biography,Drama,Sport",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,concussion2015,2015,1978,Concussion,Sony,34500000.0,14100000,2015,concussion,45132,7.1,77576,1679,concussion,35000000,34531832,50363790,15363790,1.4389654285714286,2015,concussion2015
941,56930,tt3322940,Annabelle,Annabelle,2014,99.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,annabelle2014,2014,1508,Annabelle,WB (NL),84300000.0,172800000,2014,annabelle,43068,5.4,122039,4083,annabelle,6500000,84273813,256862920,250362920,39.51737230769231,2014,annabelle2014
942,57151,tt3332064,Pan,Pan,2015,111.0,"Adventure,Comedy,Family",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,pan2015,2015,1925,Pan,WB,35100000.0,93300000,2015,pan,58725,5.8,55867,192,pan,150000000,35088320,151525973,1525973,1.0101731533333334,2015,pan2015
943,57494,tt3348730,Jigsaw,Jigsaw,2017,92.0,"Crime,Horror,Mystery",False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,jigsaw2017,2017,2829,Jigsaw,LGF,38100000.0,64900000,2017,jigsaw,33028,5.8,57184,3560,jigsaw,10000000,38052832,102445196,92445196,10.2445196,2017,jigsaw2017
944,57783,tt3367294,Compadres,Compadres,2016,101.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,compadres2016,2016,2538,Compadres,PNT,3100000.0,,2016,compadres,29689,4.7,876,4720,compadres,3000000,3127773,7445044,4445044,2.4816813333333334,2016,compadres2016
945,57815,tt3369806,Max,Max,2015,111.0,"Adventure,Drama,Family",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,max2015,2015,1982,Max,WB,42700000.0,1300000,2015,max,45145,6.8,23976,2535,max,20000000,42656255,43658157,23658157,2.18290785,2015,max2015
946,57822,tt3371366,Transformers: The Last Knight,Transformers: The Last Knight,2017,154.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,transformers the last knight2017,2017,2773,Transformers: The Last Knight,Par.,130199999.0,475300000,2017,transformers the last knight,62963,5.2,119007,32,transformers the last knight,217000000,130168683,602893340,385893340,2.778310322580645,2017,transformers the last knight2017
947,58046,tt3385516,X-Men: Apocalypse,X-Men: Apocalypse,2016,144.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,xmen apocalypse2016,2016,2336,X-Men: Apocalypse,Fox,155400000.0,388500000,2016,xmen apocalypse,30963,7.0,356556,92,xmen apocalypse,178000000,155442489,542537546,364537546,3.047963741573034,2016,xmen apocalypse2016
948,58095,tt3387542,The Forest,The Forest,2016,93.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,the forest2016,2016,2446,The Forest,Focus,26600000.0,11000000,2016,the forest,62971,4.8,36423,3591,the forest,10000000,26594261,40749230,30749230,4.074923,2016,the forest2016
949,86016,tt4982356,The Forest,The Forest,2016,109.0,"Drama,Fantasy,Horror",False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the forest2016,2016,2446,The Forest,Focus,26600000.0,11000000,2016,the forest,47803,6.5,222,3591,the forest,10000000,26594261,40749230,30749230,4.074923,2016,the forest2016
