,Unnamed: 0_x,tconst,primary_title,original_title,start_year,runtime_minutes,genres,Action,Crime,Drama,Biography,Comedy,Fantasy,Horror,Thriller,Adventure,Animation,Documentary,History,Mystery,Science Fiction,Romance,Family,War,Music,Sport,Western,Musical,Adult,News,Link,start_year_str,Unnamed: 0_y,Title,Studio,Domestic Gross,Foreign Gross,Year,Clean Title
1788,96552,tt5635086,God's Own Country,God's Own Country,2017,104.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,gods own country2017,2017,2997,God's Own Country,Orion,336000.0,,2017,gods own country
1789,96630,tt5639650,Phantom of the Theatre,Phantom of the Theatre,2016,103.0,"Fantasy,Horror,Mystery",False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,phantom of the theatre2016,2016,2693,Phantom of the Theatre,WGUSA,44000.0,,2016,phantom of the theatre
1790,96824,tt5649144,The Florida Project,The Florida Project,2017,111.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the florida project2017,2017,2928,The Florida Project,A24,5900000.0,,2017,the florida project
1791,97099,tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,goosebumps 2 haunted halloween2018,2018,3143,Goosebumps 2: Haunted Halloween,Sony,46700000.0,46600000,2018,goosebumps 2 haunted halloween
1792,97197,tt5670152,Traffik,Traffik,2018,96.0,"Action,Crime,Drama",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,traffik2018,2018,3231,Traffik,LGF,9200000.0,336000,2018,traffik
1793,97489,tt5690360,Slender Man,Slender Man,2018,93.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,slender man2018,2018,3171,Slender Man,SGem,30600000.0,21200000,2018,slender man
1794,97505,tt5691024,Show Dogs,Show Dogs,2018,92.0,"Adventure,Comedy,Family",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,show dogs2018,2018,3182,Show Dogs,Global Road,17900000.0,21300000,2018,show dogs
1795,97766,tt5711148,Film Stars Don't Die in Liverpool,Film Stars Don't Die in Liverpool,2017,105.0,"Biography,Drama,Romance",False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,film stars dont die in liverpool2017,2017,2977,Film Stars Don't Die in Liverpool,SPC,1000000.0,,2017,film stars dont die in liverpool
1796,97890,tt5716464,Breathe,Breathe,2017,118.0,"Biography,Drama,Romance",False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,breathe2017,2017,2994,Breathe,BST,490000.0,,2017,breathe
1797,128579,tt7913816,Breathe,Breathe,2017,6.0,Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,breathe2017,2017,2994,Breathe,BST,490000.0,,2017,breathe
1798,97919,tt5718046,An Actor Prepares,An Actor Prepares,2018,97.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,an actor prepares2018,2018,3386,An Actor Prepares,Grav.,1700.0,,2018,an actor prepares
1799,97943,tt5719700,Home Again,Home Again,2017,97.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,home again2017,2017,2882,Home Again,ORF,27000000.0,,2017,home again
1800,97960,tt5721088,Just Getting Started,Just Getting Started,2017,91.0,"Action,Comedy",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,just getting started2017,2017,2921,Just Getting Started,BG,6100000.0,1600000,2017,just getting started
1801,98046,tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,insidious the last key2018,2018,3124,Insidious: The Last Key,Uni.,67700000.0,100100000,2018,insidious the last key
1802,98051,tt5726616,Call Me by Your Name,Call Me by Your Name,2017,132.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,call me by your name2017,2017,2870,Call Me by Your Name,SPC,18100000.0,23800000,2017,call me by your name
1803,98152,tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,the possession of hannah grace2018,2018,3178,The Possession of Hannah Grace,SGem,14800000.0,28200000,2018,the possession of hannah grace
1804,98507,tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,skyscraper2018,2018,3110,Skyscraper,Uni.,68400000.0,236400000,2018,skyscraper
1805,98584,tt5764024,OK Jaanu,OK Jaanu,2017,135.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ok jaanu2017,2017,2933,Ok Jaanu,FIP,356000.0,5000000,2017,ok jaanu
1806,98823,tt5776858,Phantom Thread,Phantom Thread,2017,130.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,phantom thread2017,2017,2860,Phantom Thread,Focus,21200000.0,26600000,2017,phantom thread
1807,99485,tt5814060,The Nun,The Nun,2018,96.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,the nun2018,2018,3104,The Nun,WB (NL),117500000.0,248100000,2018,the nun
1808,99522,tt5815940,Gentleman,Gentleman,2016,144.0,"Mystery,Romance,Thriller",False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,gentleman2016,2016,2577,Gentleman,Gaatri,898000.0,,2016,gentleman
1809,99713,tt5825380,Wonder Wheel,Wonder Wheel,2017,101.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,wonder wheel2017,2017,2902,Wonder Wheel,Amazon,1400000.0,14500000,2017,wonder wheel
1810,99852,tt5834262,Hotel Artemis,Hotel Artemis,2018,94.0,"Action,Drama,Sci-Fi",True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,hotel artemis2018,2018,3220,Hotel Artemis,Global Road,6700000.0,6000000,2018,hotel artemis
1811,100080,tt5848272,Ralph Breaks the Internet,Ralph Breaks the Internet,2018,112.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,ralph breaks the internet2018,2018,3094,Ralph Breaks the Internet,BV,201100000.0,328100000,2018,ralph breaks the internet
1812,100223,tt5859238,Lucky,Lucky,2017,88.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lucky2017,2017,2979,Lucky,Magn.,956000.0,,2017,lucky
1813,100630,tt5882970,Tubelight,Tubelight,2017,136.0,"Drama,War",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,tubelight2017,2017,2981,Tubelight,Yash,930000.0,,2017,tubelight
1814,100656,tt5884230,Brad's Status,Brad's Status,2017,102.0,"Comedy,Drama,Music",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,brads status2017,2017,2940,Brad's Status,Annapurna,2100000.0,1700000,2017,brads status
1815,101428,tt5929750,Beatriz at Dinner,Beatriz at Dinner,2017,82.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,beatriz at dinner2017,2017,2922,Beatriz At Dinner,RAtt.,7100000.0,310000,2017,beatriz at dinner
1816,101429,tt5929754,Wildlife,Wildlife,2018,105.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,wildlife2018,2018,3265,Wildlife,IFC,1100000.0,2000000,2018,wildlife
1817,101570,tt5935704,Padmaavat,Padmaavat,2018,164.0,"Drama,History,Romance",False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,padmaavat2018,2018,3200,Padmaavat,VPD,11800000.0,11100000,2018,padmaavat
1818,101715,tt5946128,Dear Zindagi,Dear Zindagi,2016,151.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,dear zindagi2016,2016,2544,Dear Zindagi,Relbig.,2400000.0,,2016,dear zindagi
1819,101876,tt5956100,Tiger Zinda Hai,Tiger Zinda Hai,2017,161.0,"Action,Adventure,Thriller",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,tiger zinda hai2017,2017,2835,Tiger Zinda Hai,Yash,5600000.0,81800000,2017,tiger zinda hai
1820,102185,tt5975878,Eden,Eden,2015,90.0,Animation,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,eden2015,2015,2225,Eden,BG,65500.0,,2015,eden
1821,102255,tt5982852,Jolly LLB 2,Jolly LLB 2,2017,137.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,jolly llb 22017,2017,2893,Jolly Llb 2,FIP,1700000.0,21300000,2017,jolly llb 2
1822,102343,tt5989218,Life Itself,Life Itself,2018,117.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,life itself2018,2018,3239,Life Itself,Amazon,4099999.0,3700000,2018,life itself
1823,102533,tt6000478,"Roman J. Israel, Esq.","Roman J. Israel, Esq.",2017,122.0,"Crime,Drama,Thriller",False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,roman j israel esq2017,2017,2907,"Roman J. Israel, Esq.",Sony,12000000.0,1100000,2017,roman j israel esq
1824,102572,tt6003368,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,2017,91.0,"Comedy,Family",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,diary of a wimpy kid the long haul2017,2017,2873,Diary of a Wimpy Kid: The Long Haul,Fox,20700000.0,19400000,2017,diary of a wimpy kid the long haul
1825,102803,tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,kin2018,2018,3229,Kin,LGF,5700000.0,4300000,2018,kin
1826,102812,tt6018306,Last Flag Flying,Last Flag Flying,2017,125.0,"Comedy,Drama,War",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,last flag flying2017,2017,2961,Last Flag Flying,LGF,965000.0,904000,2017,last flag flying
1827,104545,tt6113488,The Case for Christ,The Case for Christ,2017,112.0,"Biography,Drama",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the case for christ2017,2017,2900,The Case for Christ,PFR,14700000.0,3000000,2017,the case for christ
1828,104617,tt6117702,Munna Michael,Munna Michael,2017,140.0,"Action,Drama,Music",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,munna michael2017,2017,3030,Munna Michael,Eros,99600.0,,2017,munna michael
1829,104877,tt6133466,The First Purge,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,the first purge2018,2018,3128,The First Purge,Uni.,69500000.0,67500000,2018,the first purge
1830,105273,tt6152908,Buddies in India,Buddies in India,2017,99.0,"Action,Comedy",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buddies in india2017,2017,2827,Buddies in India,CL,293000.0,109300000,2017,buddies in india
1831,105721,tt6182908,Smallfoot,Smallfoot,2018,96.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,smallfoot2018,2018,3118,Smallfoot,WB,83200000.0,130900000,2018,smallfoot
1832,106175,tt6213758,The Journey,The Journey,2017,82.0,"Drama,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the journey2017,2017,3018,The Journey,IFC,155000.0,,2017,the journey
1833,116881,tt6956150,The Journey,The Journey,2017,0.0,Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,the journey2017,2017,3018,The Journey,IFC,155000.0,,2017,the journey
1834,106272,tt6217804,Boo 2! A Madea Halloween,Tyler Perry's Boo 2! A Madea Halloween,2017,101.0,"Comedy,Drama,Horror",False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,tyler perrys boo 2 a madea halloween2017,2017,2859,Tyler Perry's Boo 2! A Madea Halloween,LGF,47300000.0,1000000,2017,tyler perrys boo 2 a madea halloween
1835,106402,tt6225520,The Man Who Invented Christmas,The Man Who Invented Christmas,2017,104.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the man who invented christmas2017,2017,2930,The Man Who Invented Christmas,BST,5700000.0,,2017,the man who invented christmas
1836,106580,tt6238896,Earth: One Amazing Day,Earth: One Amazing Day,2017,95.0,"Documentary,Family",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,earth one amazing day2017,2017,2912,Earth: One Amazing Day,BBC,81300.0,11600000,2017,earth one amazing day
1837,106837,tt6257174,The Miseducation of Cameron Post,The Miseducation of Cameron Post,2018,91.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the miseducation of cameron post2018,2018,3287,The Miseducation of Cameron Post,FR,905000.0,,2018,the miseducation of cameron post
1838,107000,tt6265828,A Ghost Story,A Ghost Story,2017,92.0,"Drama,Fantasy,Romance",False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a ghost story2017,2017,2967,A Ghost Story,A24,1600000.0,,2017,a ghost story
1839,107016,tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,vice2018,2018,3153,Vice,Annapurna,47800000.0,28200000,2018,vice
1840,107121,tt6272828,Mubarakan,Mubarakan,2017,156.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,mubarakan2017,2017,2908,Mubarakan,Sony,759000.0,12100000,2017,mubarakan
1841,107191,tt6277440,Badrinath Ki Dulhania,Badrinath Ki Dulhania,2017,139.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,badrinath ki dulhania2017,2017,2890,Badrinath Ki Dulhania,FIP,2000000.0,23200000,2017,badrinath ki dulhania
1842,107372,tt6288124,"Don't Worry, He Won't Get Far on Foot","Don't Worry, He Won't Get Far on Foot",2018,114.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dont worry he wont get far on foot2018,2018,3257,Don't Worry He Won't Get Far on Foot,Amazon,1400000.0,2500000,2018,dont worry he wont get far on foot
1843,107376,tt6288250,Patti Cake$,Patti Cake$,2017,109.0,"Drama,Music",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,patti cake2017,2017,2969,Patti Cake$,FoxS,800000.0,682000,2017,patti cake
1844,107482,tt6294822,The Post,The Post,2017,116.0,"Biography,Drama,History",False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,the post2017,2017,2808,The Post,Fox,81900000.0,97900000,2017,the post
1845,107592,tt6304046,Thelma,Thelma,2017,116.0,"Drama,Fantasy,Horror",False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,thelma2017,2017,3021,Thelma,Orch.,147000.0,,2017,thelma
1846,107627,tt6306064,Adrift,Adrift,2018,96.0,"Action,Adventure,Biography",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,adrift2018,2018,3166,Adrift,STX,31400000.0,28500000,2018,adrift
1847,107807,tt6322922,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,2017,98.0,Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,an inconvenient sequel truth to power2017,2017,2934,An Inconvenient Sequel: Truth to Power,Par.,3500000.0,1900000,2017,an inconvenient sequel truth to power
1848,107979,tt6333056,City of Ghosts,City of Ghosts,2017,92.0,"Documentary,War",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,city of ghosts2017,2017,3009,City of Ghosts,IFC,128000.0,100000,2017,city of ghosts
1849,108147,tt6343314,Creed II,Creed II,2018,130.0,"Drama,Sport",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,creed ii2018,2018,3119,Creed II,MGM,115700000.0,98300000,2018,creed ii
1850,108266,tt6352548,Poster Boys,Poster Boys,2017,128.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,poster boys2017,2017,2952,Poster Boys,Sony,97000.0,2400000,2017,poster boys
1851,108386,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,104.0,"Adventure,Comedy",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a bad moms christmas2017,2017,2821,A Bad Moms Christmas,STX,72100000.0,58400000,2017,a bad moms christmas
1852,108500,tt6370266,Bending the Arc,Bending the Arc,2017,102.0,Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,bending the arc2017,2017,3056,Bending the Arc,Abr.,21900.0,,2017,bending the arc
1853,108918,tt6399158,Fabricated City,Fabricated City,2017,126.0,"Action,Crime",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,fabricated city2017,2017,3027,Fabricated City,CJ,105000.0,,2017,fabricated city
1854,109355,tt6421110,Proud Mary,Proud Mary,2018,89.0,"Action,Crime,Drama",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,proud mary2018,2018,3201,Proud Mary,SGem,20900000.0,876000,2018,proud mary
1855,110664,tt6452574,Sanju,Sanju,2018,155.0,"Biography,Drama",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sanju2018,2018,3159,Sanju,FIP,7900000.0,63600000,2018,sanju
1856,110784,tt6463468,Beast,Beast,2018,60.0,"Drama,Mystery",False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,beast2018,2018,3291,Beast,RAtt.,800000.0,,2018,beast
1857,111291,tt6499752,Upgrade,Upgrade,2018,100.0,"Action,Sci-Fi,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,upgrade2018,2018,3216,Upgrade,BH Tilt,12000000.0,2400000,2018,upgrade
1858,112252,tt6573444,Human Flow,Human Flow,2017,140.0,Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,human flow2017,2017,2965,Human Flow,Magn.,528000.0,1300000,2017,human flow
1859,112347,tt6580564,102 Not Out,102 Not Out,2018,102.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102 not out2018,2018,3222,102 Not Out,Sony,1300000.0,10900000,2018,102 not out
1860,112436,tt6588966,Hiccup,Hichki,2018,116.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,hichki2018,2018,3255,Hichki,Yash,330000.0,3900000,2018,hichki
